50.0,0,0.0,0.0,0.0,236.236
50.0,0,0.0,0.0,0.0,236.229
50.0,0,0.0,0.0,0.0,236.117
50.0,0,0.0,0.0,0.0,236.037
50.0,0,0.0,0.0,0.0,235.762
50.0,0,0.0,0.0,0.0,236.028
50.0,0,0.0,0.0,0.0,236.055
50.0,0,0.0,0.0,0.0,236.155
50.0,0,0.0,0.0,0.0,236.16
50.0,0,0.0,0.0,0.0,236.311
50.0,0,0.0,0.0,0.0,236.286
50.0,0,0.0,0.0,0.0,236.462
50.0,0,0.0,0.0,0.0,236.362
50.0,0,0.0,0.0,0.0,236.403
50.0,0,0.0,0.0,0.0,236.582
50.0,0,0.0,0.0,0.0,236.751
50.0,0,0.0,0.0,0.0,236.737
50.0,0,0.0,0.0,0.0,236.605
50.0,0,0.0,0.0,0.0,236.69
50.0,0,0.0,0.0,0.0,236.639
50.0,0,0.0,0.0,0.0,236.63
50.0,0,0.0,0.0,0.0,236.014
50.0,0,0.0,0.0,0.0,236.125
50.0,0,0.0,0.0,0.0,236.208
50.0,0,0.0,0.0,0.0,236.274
50.0,0,0.0,0.0,0.0,236.446
50.0,0,0.0,0.0,0.0,236.362
50.0,0,0.0,0.0,0.0,236.418
50.0,0,0.0,0.0,0.0,236.046
50.0,0,0.0,0.0,0.0,236.3
50.0,0,0.0,0.0,0.0,235.886
50.0,0,0.0,0.0,0.0,236.153
50.0,0,0.0,0.0,0.0,236.437
50.0,0,0.0,0.0,0.0,236.085
50.0,0,0.0,0.0,0.0,236.792
50.0,0,0.0,0.0,0.0,236.653
50.0,0,0.0,0.0,0.0,237.105
50.0,0,0.0,0.0,0.0,237.131
50.0,0,0.0,0.0,0.0,237.277
50.0,0,0.0,0.0,0.0,237.329
50.0,0,0.0,0.0,0.0,237.265
50.0,0,0.0,0.0,0.0,237.322
50.0,0,0.0,0.0,0.0,236.911
50.0,0,0.0,0.0,0.0,236.93
50.0,0,0.0,0.0,0.0,236.034
50.0,0,0.0,0.0,0.0,236.041
50.0,0,0.0,0.0,0.0,236.337
50.0,0,0.0,0.0,0.0,237.059
50.0,0,0.0,0.0,0.0,236.948
50.0,0,0.0,0.0,0.0,237.04
50.0,0,0.0,0.0,0.0,237.058
50.0,0,0.0,0.0,0.0,236.86
50.0,0,0.0,0.0,0.0,236.922
50.0,0,0.0,0.0,0.0,236.885
50.0,0,0.0,0.0,0.0,236.907
50.0,0,0.0,0.0,0.0,237.174
50.0,0,0.0,0.0,0.0,237.391
50.0,0,0.0,0.0,0.0,237.508
50.0,0,0.0,0.0,0.0,237.282
50.0,0,0.0,0.0,0.0,237.117
50.0,0,0.0,0.0,0.0,237.134
50.0,0,0.0,0.0,0.0,236.737
50.0,0,0.0,0.0,0.0,236.923
50.0,0,0.0,0.0,0.0,236.842
50.0,0,0.0,0.0,0.0,236.614
50.0,0,0.0,0.0,0.0,236.03
50.0,0,0.0,0.0,0.0,235.893
50.0,0,0.0,0.0,0.0,236.513
50.0,0,0.0,0.0,0.0,236.426
50.0,0,0.0,0.0,0.0,236.421
50.0,0,0.0,0.0,0.0,236.503
50.0,0,0.0,0.0,0.0,236.176
50.0,0,0.0,0.0,0.0,236.203
50.0,0,0.0,0.0,0.0,236.361
50.0,0,0.0,0.0,0.0,235.961
50.0,0,0.0,0.0,0.0,236.269
50.0,0,0.0,0.0,0.0,236.4
50.0,0,0.0,0.0,0.0,236.802
50.0,0,0.0,0.0,0.0,236.474
50.0,0,0.0,0.0,0.0,236.731
50.0,55,30.849,42.753,0.224,236.471
50.0,56,28.468,40.269,0.21,236.455
50.0,56,28.261,40.062,0.208,236.301
50.0,56,28.261,40.062,0.208,236.532
50.0,56,28.364,39.958,0.208,236.526
50.0,56,28.157,39.648,0.207,236.101
50.0,56,28.261,39.648,0.207,236.443
50.0,56,28.157,39.544,0.206,236.344
50.0,55,21.635,29.296,0.154,236.541
50.0,55,21.428,29.089,0.154,236.154
50.0,55,21.428,29.089,0.154,236.026
50.0,55,21.428,29.192,0.154,236.389
50.0,55,21.325,29.089,0.153,236.29
50.0,55,21.325,28.985,0.153,236.127
50.0,55,21.325,28.985,0.153,236.386
50.0,55,21.221,28.985,0.152,236.369
50.0,55,21.221,28.882,0.152,236.354
50.0,52,21.221,28.778,0.152,236.195
50.0,52,21.221,28.778,0.152,236.408
50.0,52,21.118,28.675,0.151,236.026
50.0,52,21.118,28.778,0.151,236.611
50.0,52,21.118,28.778,0.151,236.67
50.0,52,21.118,28.778,0.151,236.574
50.0,52,21.118,28.675,0.151,236.575
50.0,52,21.014,28.571,0.151,236.322
50.0,52,21.118,28.675,0.151,236.68
50.0,52,21.014,28.571,0.15,236.36
50.0,52,21.014,28.571,0.151,236.579
50.0,52,21.118,28.675,0.151,236.783
50.0,52,21.014,28.571,0.151,236.686
50.0,52,21.014,28.571,0.15,236.848
50.0,52,21.014,28.571,0.15,236.759
50.0,52,21.014,28.571,0.15,236.759
50.0,52,21.014,28.468,0.15,236.552
50.0,52,20.911,28.364,0.15,236.167
50.0,52,20.911,28.364,0.15,236.332
50.0,52,20.911,28.364,0.15,236.394
50.0,52,20.911,28.364,0.15,236.572
50.0,52,20.911,28.468,0.15,236.74
50.0,52,20.807,28.261,0.149,236.17
50.0,52,20.807,28.261,0.149,236.309
50.0,52,20.911,28.261,0.149,236.414
50.0,52,20.807,28.261,0.149,236.315
50.0,52,20.807,28.261,0.149,236.451
50.0,52,20.807,28.157,0.149,236.306
50.0,52,20.807,28.261,0.149,236.555
50.0,52,20.807,28.261,0.149,236.681
50.0,52,20.807,28.157,0.149,236.598
50.0,52,20.807,28.157,0.149,236.543
50.0,52,20.807,28.157,0.148,236.627
50.0,52,20.704,28.054,0.148,236.177
50.0,52,20.704,28.054,0.148,236.339
50.0,52,20.704,27.95,0.148,236.134
50.0,55,15.424,20.911,0.127,236.346
50.0,0,0.0,0.0,0.0,236.461
50.0,0,0.0,0.0,0.0,236.63
50.0,0,0.0,0.0,0.0,236.405
50.0,0,0.0,0.0,0.0,236.082
50.0,0,0.0,0.0,0.0,235.421
50.0,0,0.0,0.0,0.0,235.574
50.0,0,0.0,0.0,0.0,235.693
50.0,0,0.0,0.0,0.0,235.853
50.0,0,0.0,0.0,0.0,235.717
50.0,0,0.0,0.0,0.0,235.556
50.0,0,0.0,0.0,0.0,235.644
50.0,0,0.0,0.0,0.0,235.937
50.0,0,0.0,0.0,0.0,235.902
50.0,0,0.0,0.0,0.0,236.049
50.0,0,0.0,0.0,0.0,236.081
50.0,0,0.0,0.0,0.0,236.391
50.0,0,0.0,0.0,0.0,236.57
50.0,0,0.0,0.0,0.0,236.477
50.0,0,0.0,0.0,0.0,236.443
50.0,0,0.0,0.0,0.0,236.611
50.0,0,0.0,0.0,0.0,236.489
50.0,0,0.0,0.0,0.0,236.483
50.0,0,0.0,0.0,0.0,236.527
50.0,0,0.0,0.0,0.0,236.308
50.0,0,0.0,0.0,0.0,236.572
50.0,0,0.0,0.0,0.0,236.291
50.0,0,0.0,0.0,0.0,235.771
50.0,0,0.0,0.0,0.0,235.781
50.0,0,0.0,0.0,0.0,236.104
50.0,0,0.0,0.0,0.0,235.868
50.0,0,0.0,0.0,0.0,236.8
50.0,0,0.0,0.0,0.0,236.684
50.0,0,0.0,0.0,0.0,236.735
50.0,0,0.0,0.0,0.0,236.716
50.0,0,0.0,0.0,0.0,236.266
50.0,0,0.0,0.0,0.0,236.58
50.0,0,0.0,0.0,0.0,236.932
50.0,0,0.0,0.0,0.0,236.784
50.0,0,0.0,0.0,0.0,236.998
50.0,0,0.0,0.0,0.0,236.995
50.0,0,0.0,0.0,0.0,236.638
50.0,0,0.0,0.0,0.0,236.862
50.0,0,0.0,0.0,0.0,236.974
50.0,0,0.0,0.0,0.0,236.805
50.0,0,0.0,0.0,0.0,236.837
50.0,0,0.0,0.0,0.0,236.251
50.0,0,0.0,0.0,0.0,236.307
50.0,0,0.0,0.0,0.0,236.68
50.0,0,0.0,0.0,0.0,236.654
50.0,0,0.0,0.0,0.0,236.762
50.0,0,0.0,0.0,0.0,236.528
50.0,0,0.0,0.0,0.0,236.453
50.0,0,0.0,0.0,0.0,236.289
50.0,0,0.0,0.0,0.0,236.289
50.0,0,0.0,0.0,0.0,236.351
50.0,0,0.0,0.0,0.0,236.238
50.0,0,0.0,0.0,0.0,236.268
50.0,0,0.0,0.0,0.0,236.382
50.0,0,0.0,0.0,0.0,236.027
50.0,0,0.0,0.0,0.0,236.245
50.0,0,0.0,0.0,0.0,236.393
50.0,0,0.0,0.0,0.0,236.194
50.0,0,0.0,0.0,0.0,236.442
50.0,0,0.0,0.0,0.0,236.33
50.0,0,0.0,0.0,0.0,236.328
50.0,0,0.0,0.0,0.0,236.483
50.0,0,0.0,0.0,0.0,236.428
50.0,0,0.0,0.0,0.0,236.55
50.0,0,0.0,0.0,0.0,236.153
50.0,0,0.0,0.0,0.0,236.231
50.0,0,0.0,0.0,0.0,236.339
50.0,0,0.0,0.0,0.0,236.458
50.0,0,0.0,0.0,0.0,236.255
50.0,0,0.0,0.0,0.0,236.601
50.0,0,0.0,0.0,0.0,236.55
50.0,0,0.0,0.0,0.0,236.372
50.0,0,0.0,0.0,0.0,236.436
50.0,0,0.0,0.0,0.0,236.53
50.0,0,0.0,0.0,0.0,236.633
50.0,0,0.0,0.0,0.0,236.829
50.0,0,0.0,0.0,0.0,236.77
50.0,0,0.0,0.0,0.0,236.778
50.0,0,0.0,0.0,0.0,236.846
50.0,0,0.0,0.0,0.0,236.741
50.0,0,0.0,0.0,0.0,236.725
50.0,0,0.0,0.0,0.0,236.308
50.0,0,0.0,0.0,0.0,236.401
50.0,56,28.571,39.751,0.208,236.403
50.0,54,27.743,38.923,0.203,236.383
50.0,54,27.639,38.716,0.202,236.158
50.0,54,27.432,38.302,0.201,235.472
50.0,54,27.536,38.509,0.201,235.971
50.0,54,27.432,38.302,0.201,235.827
50.0,54,27.329,38.199,0.2,235.692
50.0,54,27.432,38.095,0.2,235.654
50.0,54,27.329,38.095,0.2,235.803
50.0,54,27.432,38.095,0.2,235.964
50.0,54,27.329,37.991,0.199,235.79
50.0,54,27.329,37.888,0.199,235.746
50.0,54,27.329,37.991,0.199,236.026
50.0,54,27.225,37.888,0.199,235.792
50.0,0,0.0,0.0,0.0,235.547
50.0,0,0.0,0.0,0.0,235.573
50.0,0,0.0,0.0,0.0,236.002
50.0,0,0.0,0.0,0.0,236.515
50.0,0,0.0,0.0,0.0,236.689
50.0,0,0.0,0.0,0.0,236.638
50.0,0,0.0,0.0,0.0,236.619
50.0,0,0.0,0.0,0.0,236.397
50.0,0,0.0,0.0,0.0,236.142
50.0,0,0.0,0.0,0.0,236.24
50.0,0,0.0,0.0,0.0,236.47
50.0,0,0.0,0.0,0.0,236.618
50.0,0,0.0,0.0,0.0,236.509
50.0,0,0.0,0.0,0.0,236.318
50.0,0,0.0,0.0,0.0,236.306
50.0,0,0.0,0.0,0.0,236.351
50.0,0,0.0,0.0,0.0,235.978
50.0,0,0.0,0.0,0.0,236.354
50.0,0,0.0,0.0,0.0,236.391
50.0,0,0.0,0.0,0.0,236.546
50.0,0,0.0,0.0,0.0,236.549
50.0,0,0.0,0.0,0.0,236.533
50.0,0,0.0,0.0,0.0,235.974
50.0,0,0.0,0.0,0.0,235.616
50.0,0,0.0,0.0,0.0,235.696
50.0,0,0.0,0.0,0.0,235.759
50.0,0,0.0,0.0,0.0,235.826
50.0,0,0.0,0.0,0.0,235.323
50.0,0,0.0,0.0,0.0,235.78
50.0,0,0.0,0.0,0.0,235.922
50.0,0,0.0,0.0,0.0,235.751
50.0,0,0.0,0.0,0.0,235.613
50.0,0,0.0,0.0,0.0,235.477
50.0,0,0.0,0.0,0.0,235.845
50.0,0,0.0,0.0,0.0,235.659
50.0,0,0.0,0.0,0.0,235.994
50.0,0,0.0,0.0,0.0,235.73
50.0,0,0.0,0.0,0.0,235.945
50.0,0,0.0,0.0,0.0,235.702
50.0,55,21.946,29.503,0.157,235.669
50.0,52,20.807,28.261,0.149,235.574
50.0,52,20.807,28.364,0.15,235.74
50.0,52,20.807,28.261,0.149,235.66
50.0,52,20.807,28.261,0.149,235.612
50.0,52,20.807,28.261,0.149,235.958
50.0,52,20.911,28.364,0.149,236.487
50.0,52,20.807,28.261,0.149,236.225
50.0,52,20.807,28.157,0.149,236.203
50.0,52,20.807,28.261,0.149,236.473
50.0,52,20.807,28.157,0.149,236.463
50.0,52,20.807,28.157,0.149,236.503
50.0,52,20.807,28.157,0.148,236.475
50.0,52,20.704,27.95,0.148,236.016
50.0,52,20.6,27.846,0.147,235.72
50.0,52,20.704,27.846,0.147,235.894
50.0,52,20.807,28.054,0.148,236.552
50.0,52,20.704,27.95,0.148,236.4
50.0,52,20.704,27.95,0.147,236.365
50.0,52,20.6,27.846,0.147,235.985
50.0,55,20.497,27.743,0.147,235.779
50.0,55,20.6,27.846,0.147,235.947
50.0,55,20.497,27.743,0.147,235.693
50.0,55,20.6,27.743,0.147,235.967
50.0,52,20.704,27.95,0.147,236.56
50.0,52,20.6,27.846,0.147,236.46
50.0,52,20.6,27.846,0.147,236.377
50.0,52,20.6,27.846,0.147,236.508
50.0,52,20.6,27.846,0.147,236.483
50.0,55,20.6,27.743,0.147,236.27
50.0,0,0.0,0.0,0.0,236.53
50.0,0,0.0,0.0,0.0,236.585
50.0,0,0.0,0.0,0.0,236.642
50.0,0,0.0,0.0,0.0,236.704
50.0,0,0.0,0.0,0.0,236.614
50.0,0,0.0,0.0,0.0,236.596
50.0,0,0.0,0.0,0.0,236.605
50.0,0,0.0,0.0,0.0,236.676
50.0,0,0.0,0.0,0.0,236.903
50.0,0,0.0,0.0,0.0,236.989
50.0,0,0.0,0.0,0.0,236.928
50.0,0,0.0,0.0,0.0,236.88
50.0,0,0.0,0.0,0.0,236.792
50.0,0,0.0,0.0,0.0,236.902
50.0,0,0.0,0.0,0.0,236.661
50.0,0,0.0,0.0,0.0,236.091
50.0,0,0.0,0.0,0.0,236.468
50.0,0,0.0,0.0,0.0,236.675
50.0,0,0.0,0.0,0.0,236.579
50.0,0,0.0,0.0,0.0,236.279
50.0,0,0.0,0.0,0.0,236.018
50.0,0,0.0,0.0,0.0,235.863
50.0,0,0.0,0.0,0.0,235.83
50.0,0,0.0,0.0,0.0,235.94
50.0,0,0.0,0.0,0.0,235.922
50.0,52,21.325,28.675,0.152,236.008
50.0,52,20.704,28.157,0.148,236.068
50.0,52,20.807,28.261,0.149,236.648
50.0,52,20.6,27.95,0.148,235.831
50.0,52,20.704,28.054,0.148,236.151
50.0,52,20.704,28.157,0.148,236.7
50.0,52,20.704,28.054,0.148,236.409
50.0,52,20.704,28.054,0.148,236.586
50.0,52,20.704,28.054,0.148,236.688
50.0,52,20.6,27.95,0.147,236.472
50.0,52,20.6,27.95,0.147,236.503
50.0,55,20.6,27.846,0.147,236.357
50.0,55,20.497,27.743,0.147,235.914
50.0,55,20.497,27.639,0.146,235.708
50.0,55,20.393,27.536,0.146,235.564
50.0,55,20.393,27.536,0.146,235.524
50.0,55,20.497,27.639,0.146,235.956
50.0,55,20.497,27.639,0.146,236.057
50.0,0,0.0,0.0,0.0,236.166
50.0,0,0.0,0.0,0.0,236.315
50.0,0,0.0,0.0,0.0,236.31
50.0,0,0.0,0.0,0.0,236.61
50.0,0,0.0,0.0,0.0,236.302
50.0,0,0.0,0.0,0.0,236.307
50.0,0,0.0,0.0,0.0,236.18
50.0,0,0.0,0.0,0.0,236.394
50.0,0,0.0,0.0,0.0,237.07
50.0,0,0.0,0.0,0.0,236.718
50.0,0,0.0,0.0,0.0,236.612
50.0,0,0.0,0.0,0.0,236.767
50.0,0,0.0,0.0,0.0,236.879
