50.0,0,0.0,0.0,0.0,226.588
50.0,0,0.0,0.0,0.0,226.77
50.0,0,0.0,0.0,0.0,226.598
50.0,0,0.0,0.0,0.0,225.62
50.0,0,0.0,0.0,0.0,225.517
50.0,0,0.0,0.0,0.0,225.605
50.0,0,0.0,0.0,0.0,224.999
50.0,0,0.0,0.0,0.0,226.611
50.0,0,0.0,0.0,0.0,226.481
50.0,0,0.0,0.0,0.0,226.636
50.0,0,0.0,0.0,0.0,226.448
50.0,0,0.0,0.0,0.0,226.855
50.0,0,0.0,0.0,0.0,226.602
50.0,0,0.0,0.0,0.0,226.821
50.0,0,0.0,0.0,0.0,226.382
50.0,0,0.0,0.0,0.0,226.133
50.0,0,0.0,0.0,0.0,226.728
50.0,0,0.0,0.0,0.0,225.566
50.0,0,0.0,0.0,0.0,223.871
50.0,0,0.0,0.0,0.0,225.046
50.0,0,0.0,0.0,0.0,225.686
50.0,0,0.0,0.0,0.0,226.581
50.0,0,0.0,0.0,0.0,226.576
50.0,0,0.0,0.0,0.0,226.825
50.0,0,0.0,0.0,0.0,226.866
50.0,0,0.0,0.0,0.0,227.071
50.0,0,0.0,0.0,0.0,226.877
50.0,0,0.0,0.0,0.0,226.743
50.0,0,0.0,0.0,0.0,226.932
50.0,0,0.0,0.0,0.0,226.363
50.0,0,0.0,0.0,0.0,226.467
50.0,0,0.0,0.0,0.0,225.155
50.0,0,0.0,0.0,0.0,225.101
50.0,0,0.0,0.0,0.0,225.171
50.0,0,0.0,0.0,0.0,225.04
50.0,0,0.0,0.0,0.0,226.41
50.0,0,0.0,0.0,0.0,226.383
50.0,0,0.0,0.0,0.0,226.594
50.0,0,0.0,0.0,0.0,225.372
50.0,0,0.0,0.0,0.0,226.14
50.0,0,0.0,0.0,0.0,225.806
50.0,0,0.0,0.0,0.0,225.897
50.0,0,0.0,0.0,0.0,225.729
50.0,0,0.0,0.0,0.0,226.193
50.0,0,0.0,0.0,0.0,226.034
50.0,0,0.0,0.0,0.0,226.302
50.0,0,0.0,0.0,0.0,224.716
50.0,0,0.0,0.0,0.0,224.598
50.0,0,0.0,0.0,0.0,224.357
50.0,0,0.0,0.0,0.0,224.69
50.0,0,0.0,0.0,0.0,226.053
50.0,0,0.0,0.0,0.0,225.834
50.0,0,0.0,0.0,0.0,225.764
50.0,0,0.0,0.0,0.0,225.886
50.0,0,0.0,0.0,0.0,225.231
50.0,0,0.0,0.0,0.0,225.696
50.0,0,0.0,0.0,0.0,226.056
50.0,347,36.948,-8.534,0.167,226.524
50.0,347,36.636,-8.638,0.166,226.26
50.0,347,36.948,-8.846,0.168,226.519
50.0,347,36.74,-8.95,0.167,226.045
50.0,347,36.427,-8.95,0.166,225.151
50.0,347,36.115,-8.95,0.165,225.048
50.0,347,36.219,-9.054,0.165,225.288
50.0,347,36.427,-9.159,0.166,226.183
50.0,347,36.427,-9.263,0.166,226.499
50.0,347,36.115,-9.263,0.164,226.011
50.0,347,36.323,-9.263,0.165,226.765
50.0,347,36.115,-9.367,0.165,226.611
50.0,347,36.219,-9.367,0.165,226.454
50.0,347,36.011,-9.367,0.164,226.33
50.0,347,36.115,-9.471,0.165,226.432
50.0,347,36.011,-9.367,0.164,226.039
50.0,347,36.011,-9.471,0.164,226.205
50.0,347,36.011,-9.471,0.164,226.103
50.0,347,35.595,-9.367,0.164,224.871
50.0,347,35.387,-9.367,0.163,224.612
50.0,347,35.283,-9.367,0.162,224.331
50.0,347,35.595,-9.471,0.163,225.322
50.0,347,35.491,-9.471,0.163,225.726
50.0,347,35.491,-9.471,0.163,225.693
50.0,347,35.491,-9.575,0.163,225.626
50.0,347,35.491,-9.575,0.163,225.842
50.0,347,35.491,-9.575,0.163,225.976
50.0,347,35.387,-9.575,0.162,225.65
50.0,347,35.178,-9.575,0.161,225.486
50.0,347,35.178,-9.575,0.161,225.494
50.0,347,35.074,-9.575,0.161,225.08
50.0,347,35.387,-9.679,0.162,225.678
50.0,347,34.762,-9.471,0.16,224.064
50.0,347,34.97,-9.575,0.161,224.265
50.0,347,34.658,-9.471,0.161,223.739
50.0,347,34.658,-9.471,0.161,223.731
50.0,347,34.97,-9.575,0.161,224.892
50.0,347,35.178,-9.679,0.162,225.212
