50.0,0,0.0,0.0,0.0,239.7
50.0,0,0.0,0.0,0.0,239.307
50.0,0,0.0,0.0,0.0,239.481
50.0,0,0.0,0.0,0.0,239.298
50.0,0,0.0,0.0,0.0,239.527
50.0,0,0.0,0.0,0.0,239.29
50.0,0,0.0,0.0,0.0,239.337
50.0,0,0.0,0.0,0.0,239.12
50.0,0,0.0,0.0,0.0,239.17
50.0,0,0.0,0.0,0.0,238.493
50.0,0,0.0,0.0,0.0,238.348
50.0,0,0.0,0.0,0.0,239.145
50.0,0,0.0,0.0,0.0,239.409
50.0,0,0.0,0.0,0.0,239.282
50.0,0,0.0,0.0,0.0,239.439
50.0,0,0.0,0.0,0.0,239.447
50.0,0,0.0,0.0,0.0,239.534
50.0,0,0.0,0.0,0.0,239.41
50.0,0,0.0,0.0,0.0,239.429
50.0,0,0.0,0.0,0.0,239.419
50.0,0,0.0,0.0,0.0,239.542
50.0,0,0.0,0.0,0.0,239.234
50.0,0,0.0,0.0,0.0,239.472
50.0,0,0.0,0.0,0.0,239.852
50.0,0,0.0,0.0,0.0,239.552
50.0,0,0.0,0.0,0.0,239.553
50.0,0,0.0,0.0,0.0,239.647
50.0,0,0.0,0.0,0.0,239.46
50.0,0,0.0,0.0,0.0,239.501
50.0,0,0.0,0.0,0.0,239.441
50.0,0,0.0,0.0,0.0,239.377
50.0,0,0.0,0.0,0.0,239.522
50.0,0,0.0,0.0,0.0,239.865
50.0,0,0.0,0.0,0.0,239.87
50.0,0,0.0,0.0,0.0,239.892
50.0,0,0.0,0.0,0.0,239.903
50.0,0,0.0,0.0,0.0,239.766
50.0,0,0.0,0.0,0.0,239.853
50.0,0,0.0,0.0,0.0,239.744
50.0,0,0.0,0.0,0.0,231.109
50.0,0,0.0,0.0,0.0,231.345
50.0,0,0.0,0.0,0.0,231.378
50.0,0,0.0,0.0,0.0,230.978
50.0,0,0.0,0.0,0.0,230.997
50.0,0,0.0,0.0,0.0,230.885
50.0,0,0.0,0.0,0.0,230.878
50.0,0,2024.755,-1.863,9.096,222.662
50.0,0,2009.952,-1.966,9.029,222.676
50.0,0,2001.773,-1.863,9.002,222.421
50.0,0,2001.773,-1.966,8.999,222.494
50.0,0,1997.84,-1.863,8.99,222.292
50.0,0,2081.795,-1.759,9.177,226.903
50.0,0,2145.356,-1.759,9.315,230.37
50.0,0,2145.046,-1.759,9.315,230.356
50.0,0,2140.801,-1.863,9.306,230.121
50.0,0,2146.599,-1.966,9.318,230.433
50.0,0,2149.187,-2.07,9.324,230.566
50.0,0,2144.632,-2.07,9.314,230.317
50.0,0,2147.53,-1.966,9.321,230.466
50.0,0,2147.737,-1.863,9.322,230.467
50.0,0,2147.013,-1.863,9.32,230.422
50.0,0,2147.944,-1.759,9.322,230.473
50.0,0,0.0,0.0,0.0,239.416
50.0,0,0.0,0.0,0.0,239.252
50.0,0,0.0,0.0,0.0,239.319
50.0,0,0.0,0.0,0.0,239.044
50.0,0,0.0,0.0,0.0,238.942
50.0,0,0.0,0.0,0.0,239.172
50.0,0,0.0,0.0,0.0,239.297
50.0,0,0.0,0.0,0.0,239.512
50.0,0,0.0,0.0,0.0,231.05
50.0,0,0.0,0.0,0.0,231.033
50.0,0,0.0,0.0,0.0,230.955
50.0,0,0.0,0.0,0.0,230.931
50.0,0,0.0,0.0,0.0,231.136
50.0,0,2025.273,-1.966,9.091,222.834
50.0,0,2040.387,-2.07,9.097,224.357
50.0,0,2032.623,-1.966,9.072,224.119
50.0,0,2028.999,-2.07,9.061,223.994
50.0,0,2028.585,-2.07,9.059,223.986
50.0,0,2021.546,-1.863,9.043,223.601
50.0,0,2021.649,-1.966,9.042,223.63
50.0,0,2019.165,-2.07,9.037,223.492
50.0,0,2168.959,-1.966,9.367,231.614
50.0,0,2169.891,-2.07,9.368,231.677
50.0,0,2174.135,-2.07,9.378,231.898
50.0,0,2168.338,-1.863,9.366,231.59
50.0,0,2169.373,-2.07,9.368,231.639
50.0,0,2169.27,-2.07,9.368,231.626
50.0,0,2149.29,-1.966,9.325,230.553
50.0,0,0.0,0.0,0.0,239.342
50.0,0,0.0,0.0,0.0,239.247
50.0,0,0.0,0.0,0.0,239.19
50.0,0,0.0,0.0,0.0,239.225
50.0,0,0.0,0.0,0.0,239.42
50.0,0,0.0,0.0,0.0,239.683
50.0,0,0.0,0.0,0.0,239.754
50.0,0,0.0,0.0,0.0,239.752
50.0,0,0.0,0.0,0.0,239.68
50.0,0,0.0,0.0,0.0,239.779
50.0,0,0.0,0.0,0.0,240.793
50.0,0,2219.27,-1.863,9.564,232.121
50.0,0,2176.205,-2.07,9.4,231.583
50.0,0,2174.549,-2.173,9.384,231.795
