50.0,90,1.353,4.163,0.019,223.819
50.0,90,1.353,4.163,0.019,224.162
50.0,90,1.353,4.163,0.019,223.824
50.0,90,1.353,4.163,0.019,223.59
50.0,90,1.353,4.163,0.019,223.416
50.0,90,1.353,4.163,0.019,223.661
50.0,90,1.353,4.163,0.019,223.824
50.0,90,1.353,4.163,0.019,223.388
50.0,90,1.353,4.163,0.019,223.591
50.0,90,1.353,4.163,0.019,223.578
50.0,90,1.353,4.163,0.019,223.191
50.0,90,1.353,4.163,0.019,223.647
50.0,90,1.353,4.163,0.019,223.755
50.0,90,1.353,4.163,0.019,223.941
50.0,90,1.353,4.163,0.019,223.65
50.0,90,1.353,4.163,0.019,223.783
50.0,90,1.353,4.059,0.019,223.398
50.0,90,1.353,4.163,0.019,223.935
50.0,90,1.353,4.163,0.019,223.118
50.0,90,1.353,4.163,0.019,223.562
50.0,90,1.353,4.059,0.019,222.691
50.0,63,1.977,4.059,0.02,222.232
50.0,63,1.977,4.163,0.02,223.188
50.0,63,1.977,4.163,0.02,223.874
50.0,63,1.977,4.059,0.02,223.141
50.0,63,1.977,4.163,0.02,223.822
50.0,63,1.977,4.163,0.02,223.528
50.0,63,1.977,4.163,0.02,223.391
50.0,63,1.977,4.059,0.02,223.101
50.0,63,1.977,4.163,0.02,223.52
50.0,63,1.977,4.059,0.02,223.07
50.0,63,1.977,4.163,0.02,223.47
50.0,63,1.977,4.163,0.02,223.651
50.0,63,1.977,4.163,0.02,224.079
50.0,63,1.977,4.163,0.02,223.658
50.0,63,1.977,4.163,0.02,223.701
50.0,63,1.977,4.163,0.02,223.487
50.0,63,1.977,4.163,0.02,224.011
50.0,63,1.977,4.163,0.02,223.535
50.0,63,1.977,4.163,0.02,223.784
50.0,63,1.977,4.163,0.02,223.78
50.0,63,1.977,4.163,0.02,223.888
50.0,63,1.977,4.163,0.02,223.983
50.0,63,1.977,4.163,0.02,224.078
50.0,63,1.977,4.163,0.02,224.157
50.0,63,1.977,4.267,0.02,224.49
50.0,63,1.977,4.163,0.02,224.166
50.0,63,1.977,4.163,0.02,223.988
50.0,63,1.977,4.163,0.02,223.405
50.0,63,1.977,4.163,0.02,223.883
50.0,63,1.977,4.163,0.02,223.519
50.0,63,1.977,4.163,0.02,223.696
50.0,63,1.977,4.059,0.02,222.864
50.0,63,1.977,4.163,0.02,223.337
50.0,63,1.977,4.059,0.02,222.917
50.0,63,1.977,4.059,0.02,223.206
50.0,63,1.977,4.059,0.02,222.81
50.0,63,1.977,4.163,0.02,223.704
50.0,63,1.977,4.163,0.02,223.731
50.0,63,1.977,4.163,0.02,224.103
50.0,45,4.059,4.163,0.025,224.008
50.0,45,4.267,4.163,0.026,224.115
50.0,45,4.371,4.163,0.027,223.903
50.0,45,4.267,4.163,0.026,224.011
50.0,45,4.163,4.059,0.026,222.639
50.0,45,4.371,4.163,0.026,224.023
50.0,45,4.163,4.163,0.026,223.766
50.0,45,4.579,4.163,0.027,223.377
50.0,45,4.163,4.163,0.026,223.533
50.0,45,4.371,4.163,0.027,223.97
50.0,45,4.163,4.163,0.026,223.53
50.0,45,4.371,4.163,0.027,223.989
50.0,45,4.267,4.163,0.026,223.537
50.0,45,4.267,4.163,0.026,224.461
50.0,45,4.267,4.163,0.026,223.25
50.0,45,4.163,4.163,0.026,224.22
50.0,45,4.475,4.163,0.027,223.855
50.0,45,4.371,4.163,0.027,223.839
50.0,45,4.371,4.059,0.026,222.735
50.0,45,4.267,4.163,0.026,223.616
50.0,45,4.475,4.163,0.027,223.058
50.0,45,4.163,4.163,0.026,223.827
